chapter_event_id,timestamp,frame_path,detail_crop_path,screen_or_module,visible_change,controls_or_data,possible_functionality,classification,confidence,current_platform_status,platform_evidence,notes
CH08-E0012,00:16:30.600,references/video-audit/chapters/CH08_perfil_administrativo_cuentas_por_cobrar_y_pagos/event_frames/CH08-E0012_00h16m30s600ms_stable_change.jpg,,Perfil administrativo / Cuentas por cobrar,"CH08-E0012 @ 00:16:30.600: La parte inferior del perfil muestra Descripción y los selectores Tipo de paciente, Tipo de módulo y Adicionales.",Descripción; Tipo paciente; Tipo módulo; Adicionales,"La parte inferior del perfil muestra Descripción y los selectores Tipo de paciente, Tipo de módulo y Adicionales.",VISIBLE,HIGH,NOT_TESTABLE,Auditoría de evidencia fuente; no se ejecutó comparación funcional de la plataforma en este subencargo de solo lectura.,Evidencia visual revisada individualmente: references/video-audit/chapters/CH08_perfil_administrativo_cuentas_por_cobrar_y_pagos/event_frames/CH08-E0012_00h16m30s600ms_stable_change.jpg.
CH08-E0013,00:16:37.600,references/video-audit/chapters/CH08_perfil_administrativo_cuentas_por_cobrar_y_pagos/event_frames/CH08-E0013_00h16m37s600ms_abrupt_change.jpg,,Perfil administrativo / Cuentas por cobrar,"CH08-E0013 @ 00:16:37.600: El campo Días de duración contiene 5 y permanecen visibles forma de pago, aseguradora, solicitud Reclamo y datos de categoría.",Días duración 5; Forma pago; Aseguradora; Reclamo; Categoría,"El campo Días de duración contiene 5 y permanecen visibles forma de pago, aseguradora, solicitud Reclamo y datos de categoría.",VISIBLE,HIGH,NOT_TESTABLE,Auditoría de evidencia fuente; no se ejecutó comparación funcional de la plataforma en este subencargo de solo lectura.,Evidencia visual revisada individualmente: references/video-audit/chapters/CH08_perfil_administrativo_cuentas_por_cobrar_y_pagos/event_frames/CH08-E0013_00h16m37s600ms_abrupt_change.jpg.
CH08-E0014,00:16:38.000,references/video-audit/chapters/CH08_perfil_administrativo_cuentas_por_cobrar_y_pagos/event_frames/CH08-E0014_00h16m38s000ms_abrupt_change.jpg,references/video-audit/chapters/CH08_perfil_administrativo_cuentas_por_cobrar_y_pagos/detail_crops/CH08-E0014_00h16m38s000ms_DETAIL.jpg,Perfil administrativo / Cuentas por cobrar,"CH08-E0014 @ 00:16:38.000: El campo Días de duración contiene 5 y permanecen visibles forma de pago, aseguradora, solicitud Reclamo y datos de categoría.",Días duración 5; Forma pago; Aseguradora; Reclamo; Categoría,"El campo Días de duración contiene 5 y permanecen visibles forma de pago, aseguradora, solicitud Reclamo y datos de categoría.",VISIBLE,HIGH,NOT_TESTABLE,Auditoría de evidencia fuente; no se ejecutó comparación funcional de la plataforma en este subencargo de solo lectura.,Evidencia visual revisada individualmente: references/video-audit/chapters/CH08_perfil_administrativo_cuentas_por_cobrar_y_pagos/event_frames/CH08-E0014_00h16m38s000ms_abrupt_change.jpg; recorte: references/video-audit/chapters/CH08_perfil_administrativo_cuentas_por_cobrar_y_pagos/detail_crops/CH08-E0014_00h16m38s000ms_DETAIL.jpg.
CH08-E0015,00:16:39.400,references/video-audit/chapters/CH08_perfil_administrativo_cuentas_por_cobrar_y_pagos/event_frames/CH08-E0015_00h16m39s400ms_abrupt_change.jpg,,Perfil administrativo / Cuentas por cobrar,"CH08-E0015 @ 00:16:39.400: El campo Días de duración contiene 5 y permanecen visibles forma de pago, aseguradora, solicitud Reclamo y datos de categoría.",Días duración 5; Forma pago; Aseguradora; Reclamo; Categoría,"El campo Días de duración contiene 5 y permanecen visibles forma de pago, aseguradora, solicitud Reclamo y datos de categoría.",VISIBLE,HIGH,NOT_TESTABLE,Auditoría de evidencia fuente; no se ejecutó comparación funcional de la plataforma en este subencargo de solo lectura.,Evidencia visual revisada individualmente: references/video-audit/chapters/CH08_perfil_administrativo_cuentas_por_cobrar_y_pagos/event_frames/CH08-E0015_00h16m39s400ms_abrupt_change.jpg.
CH08-E0016,00:16:40.000,references/video-audit/chapters/CH08_perfil_administrativo_cuentas_por_cobrar_y_pagos/event_frames/CH08-E0016_00h16m40s000ms_stable_change.jpg,,Perfil administrativo / Cuentas por cobrar,"CH08-E0016 @ 00:16:40.000: La parte baja del formulario mantiene visibles Descripción y los tres selectores finales, con la acción Cerrar al pie.",Descripción; Tipo paciente; Tipo módulo; Adicionales; Cerrar,"La parte baja del formulario mantiene visibles Descripción y los tres selectores finales, con la acción Cerrar al pie.",VISIBLE,HIGH,NOT_TESTABLE,Auditoría de evidencia fuente; no se ejecutó comparación funcional de la plataforma en este subencargo de solo lectura.,Evidencia visual revisada individualmente: references/video-audit/chapters/CH08_perfil_administrativo_cuentas_por_cobrar_y_pagos/event_frames/CH08-E0016_00h16m40s000ms_stable_change.jpg.
CH08-E0017,00:16:43.000,references/video-audit/chapters/CH08_perfil_administrativo_cuentas_por_cobrar_y_pagos/event_frames/CH08-E0017_00h16m43s000ms_abrupt_change.jpg,,Perfil administrativo / Cuentas por cobrar,CH08-E0017 @ 00:16:43.000: El perfil administrativo completo conserva los valores elegidos y las acciones Cancelar y Guardar.,Perfil administrativo; Cancelar; Guardar,El perfil administrativo completo conserva los valores elegidos y las acciones Cancelar y Guardar.,VISIBLE,HIGH,NOT_TESTABLE,Auditoría de evidencia fuente; no se ejecutó comparación funcional de la plataforma en este subencargo de solo lectura.,Evidencia visual revisada individualmente: references/video-audit/chapters/CH08_perfil_administrativo_cuentas_por_cobrar_y_pagos/event_frames/CH08-E0017_00h16m43s000ms_abrupt_change.jpg.
CH08-E0018,00:16:43.400,references/video-audit/chapters/CH08_perfil_administrativo_cuentas_por_cobrar_y_pagos/event_frames/CH08-E0018_00h16m43s400ms_abrupt_change.jpg,,Perfil administrativo / Cuentas por cobrar,CH08-E0018 @ 00:16:43.400: El perfil administrativo completo conserva los valores elegidos y las acciones Cancelar y Guardar.,Perfil administrativo; Cancelar; Guardar,El perfil administrativo completo conserva los valores elegidos y las acciones Cancelar y Guardar.,VISIBLE,HIGH,NOT_TESTABLE,Auditoría de evidencia fuente; no se ejecutó comparación funcional de la plataforma en este subencargo de solo lectura.,Evidencia visual revisada individualmente: references/video-audit/chapters/CH08_perfil_administrativo_cuentas_por_cobrar_y_pagos/event_frames/CH08-E0018_00h16m43s400ms_abrupt_change.jpg.
CH08-E0019,00:16:44.400,references/video-audit/chapters/CH08_perfil_administrativo_cuentas_por_cobrar_y_pagos/event_frames/CH08-E0019_00h16m44s400ms_abrupt_change.jpg,,Perfil administrativo / Cuentas por cobrar,CH08-E0019 @ 00:16:44.400: El perfil administrativo completo conserva los valores elegidos y las acciones Cancelar y Guardar.,Perfil administrativo; Cancelar; Guardar,El perfil administrativo completo conserva los valores elegidos y las acciones Cancelar y Guardar.,VISIBLE,HIGH,NOT_TESTABLE,Auditoría de evidencia fuente; no se ejecutó comparación funcional de la plataforma en este subencargo de solo lectura.,Evidencia visual revisada individualmente: references/video-audit/chapters/CH08_perfil_administrativo_cuentas_por_cobrar_y_pagos/event_frames/CH08-E0019_00h16m44s400ms_abrupt_change.jpg.
CH08-E0020,00:16:45.600,references/video-audit/chapters/CH08_perfil_administrativo_cuentas_por_cobrar_y_pagos/event_frames/CH08-E0020_00h16m45s600ms_abrupt_change.jpg,,Perfil administrativo / Cuentas por cobrar,CH08-E0020 @ 00:16:45.600: El perfil administrativo completo conserva los valores elegidos y las acciones Cancelar y Guardar.,Perfil administrativo; Cancelar; Guardar,El perfil administrativo completo conserva los valores elegidos y las acciones Cancelar y Guardar.,VISIBLE,HIGH,NOT_TESTABLE,Auditoría de evidencia fuente; no se ejecutó comparación funcional de la plataforma en este subencargo de solo lectura.,Evidencia visual revisada individualmente: references/video-audit/chapters/CH08_perfil_administrativo_cuentas_por_cobrar_y_pagos/event_frames/CH08-E0020_00h16m45s600ms_abrupt_change.jpg.
CH08-E0021,00:16:46.200,references/video-audit/chapters/CH08_perfil_administrativo_cuentas_por_cobrar_y_pagos/event_frames/CH08-E0021_00h16m46s200ms_stable_change.jpg,,Perfil administrativo / Cuentas por cobrar,CH08-E0021 @ 00:16:46.200: El modal se ve semitransparente sobre PIC Ejecución durante la transición de cierre.,transición; PIC Ejecución,El modal se ve semitransparente sobre PIC Ejecución durante la transición de cierre.,VISIBLE,HIGH,NOT_TESTABLE,Auditoría de evidencia fuente; no se ejecutó comparación funcional de la plataforma en este subencargo de solo lectura.,Evidencia visual revisada individualmente: references/video-audit/chapters/CH08_perfil_administrativo_cuentas_por_cobrar_y_pagos/event_frames/CH08-E0021_00h16m46s200ms_stable_change.jpg.
CH08-E0022,00:16:51.400,references/video-audit/chapters/CH08_perfil_administrativo_cuentas_por_cobrar_y_pagos/event_frames/CH08-E0022_00h16m51s400ms_settled.jpg,references/video-audit/chapters/CH08_perfil_administrativo_cuentas_por_cobrar_y_pagos/detail_crops/CH08-E0022_00h16m51s400ms_DETAIL.jpg,Perfil administrativo / Cuentas por cobrar,CH08-E0022 @ 00:16:51.400: El modal Detalles de Hospitalización sigue visible con los datos de paciente y el perfil administrativo guardable.,Detalles Hospitalización; perfil administrativo; Guardar,El modal Detalles de Hospitalización sigue visible con los datos de paciente y el perfil administrativo guardable.,VISIBLE,HIGH,NOT_TESTABLE,Auditoría de evidencia fuente; no se ejecutó comparación funcional de la plataforma en este subencargo de solo lectura.,Evidencia visual revisada individualmente: references/video-audit/chapters/CH08_perfil_administrativo_cuentas_por_cobrar_y_pagos/event_frames/CH08-E0022_00h16m51s400ms_settled.jpg; recorte: references/video-audit/chapters/CH08_perfil_administrativo_cuentas_por_cobrar_y_pagos/detail_crops/CH08-E0022_00h16m51s400ms_DETAIL.jpg.
CH08-E0023,00:16:52.200,references/video-audit/chapters/CH08_perfil_administrativo_cuentas_por_cobrar_y_pagos/event_frames/CH08-E0023_00h16m52s200ms_settled.jpg,references/video-audit/chapters/CH08_perfil_administrativo_cuentas_por_cobrar_y_pagos/detail_crops/CH08-E0023_00h16m52s200ms_DETAIL.jpg,Perfil administrativo / Cuentas por cobrar,CH08-E0023 @ 00:16:52.200: El modal Detalles de Hospitalización sigue visible con los datos de paciente y el perfil administrativo guardable.,Detalles Hospitalización; perfil administrativo; Guardar,El modal Detalles de Hospitalización sigue visible con los datos de paciente y el perfil administrativo guardable.,VISIBLE,HIGH,NOT_TESTABLE,Auditoría de evidencia fuente; no se ejecutó comparación funcional de la plataforma en este subencargo de solo lectura.,Evidencia visual revisada individualmente: references/video-audit/chapters/CH08_perfil_administrativo_cuentas_por_cobrar_y_pagos/event_frames/CH08-E0023_00h16m52s200ms_settled.jpg; recorte: references/video-audit/chapters/CH08_perfil_administrativo_cuentas_por_cobrar_y_pagos/detail_crops/CH08-E0023_00h16m52s200ms_DETAIL.jpg.
CH08-E0024,00:16:53.200,references/video-audit/chapters/CH08_perfil_administrativo_cuentas_por_cobrar_y_pagos/event_frames/CH08-E0024_00h16m53s200ms_abrupt_change.jpg,,Perfil administrativo / Cuentas por cobrar,CH08-E0024 @ 00:16:53.200: Una transición semitransparente superpone el perfil administrativo a la tabla PIC Ejecución.,transición; perfil administrativo; PIC Ejecución,Una transición semitransparente superpone el perfil administrativo a la tabla PIC Ejecución.,VISIBLE,HIGH,NOT_TESTABLE,Auditoría de evidencia fuente; no se ejecutó comparación funcional de la plataforma en este subencargo de solo lectura.,Evidencia visual revisada individualmente: references/video-audit/chapters/CH08_perfil_administrativo_cuentas_por_cobrar_y_pagos/event_frames/CH08-E0024_00h16m53s200ms_abrupt_change.jpg.
CH08-E0025,00:16:53.600,references/video-audit/chapters/CH08_perfil_administrativo_cuentas_por_cobrar_y_pagos/event_frames/CH08-E0025_00h16m53s600ms_abrupt_change.jpg,,Perfil administrativo / Cuentas por cobrar,"CH08-E0025 @ 00:16:53.600: PIC Ejecución muestra una fila con paciente, DUI/NIT, número, estados de preautorización/reclamo, fecha y total.",PIC Ejecución; fila; estados; fecha; total,"PIC Ejecución muestra una fila con paciente, DUI/NIT, número, estados de preautorización/reclamo, fecha y total.",VISIBLE,HIGH,NOT_TESTABLE,Auditoría de evidencia fuente; no se ejecutó comparación funcional de la plataforma en este subencargo de solo lectura.,Evidencia visual revisada individualmente: references/video-audit/chapters/CH08_perfil_administrativo_cuentas_por_cobrar_y_pagos/event_frames/CH08-E0025_00h16m53s600ms_abrupt_change.jpg.
CH08-E0026,00:16:56.200,references/video-audit/chapters/CH08_perfil_administrativo_cuentas_por_cobrar_y_pagos/event_frames/CH08-E0026_00h16m56s200ms_abrupt_change.jpg,references/video-audit/chapters/CH08_perfil_administrativo_cuentas_por_cobrar_y_pagos/detail_crops/CH08-E0026_00h16m56s200ms_DETAIL.jpg,Perfil administrativo / Cuentas por cobrar,"CH08-E0026 @ 00:16:56.200: La misma fila de PIC Ejecución se ve en distintas posiciones del desplazamiento horizontal, incluyendo Total, Colaborador y Empresa.",PIC Ejecución; desplazamiento horizontal; Total; Colaborador; Empresa,"La misma fila de PIC Ejecución se ve en distintas posiciones del desplazamiento horizontal, incluyendo Total, Colaborador y Empresa.",VISIBLE,HIGH,NOT_TESTABLE,Auditoría de evidencia fuente; no se ejecutó comparación funcional de la plataforma en este subencargo de solo lectura.,Evidencia visual revisada individualmente: references/video-audit/chapters/CH08_perfil_administrativo_cuentas_por_cobrar_y_pagos/event_frames/CH08-E0026_00h16m56s200ms_abrupt_change.jpg; recorte: references/video-audit/chapters/CH08_perfil_administrativo_cuentas_por_cobrar_y_pagos/detail_crops/CH08-E0026_00h16m56s200ms_DETAIL.jpg.
CH08-E0027,00:16:56.600,references/video-audit/chapters/CH08_perfil_administrativo_cuentas_por_cobrar_y_pagos/event_frames/CH08-E0027_00h16m56s600ms_abrupt_change.jpg,references/video-audit/chapters/CH08_perfil_administrativo_cuentas_por_cobrar_y_pagos/detail_crops/CH08-E0027_00h16m56s600ms_DETAIL.jpg,Perfil administrativo / Cuentas por cobrar,"CH08-E0027 @ 00:16:56.600: La misma fila de PIC Ejecución se ve en distintas posiciones del desplazamiento horizontal, incluyendo Total, Colaborador y Empresa.",PIC Ejecución; desplazamiento horizontal; Total; Colaborador; Empresa,"La misma fila de PIC Ejecución se ve en distintas posiciones del desplazamiento horizontal, incluyendo Total, Colaborador y Empresa.",VISIBLE,HIGH,NOT_TESTABLE,Auditoría de evidencia fuente; no se ejecutó comparación funcional de la plataforma en este subencargo de solo lectura.,Evidencia visual revisada individualmente: references/video-audit/chapters/CH08_perfil_administrativo_cuentas_por_cobrar_y_pagos/event_frames/CH08-E0027_00h16m56s600ms_abrupt_change.jpg; recorte: references/video-audit/chapters/CH08_perfil_administrativo_cuentas_por_cobrar_y_pagos/detail_crops/CH08-E0027_00h16m56s600ms_DETAIL.jpg.
CH08-E0028,00:16:57.200,references/video-audit/chapters/CH08_perfil_administrativo_cuentas_por_cobrar_y_pagos/event_frames/CH08-E0028_00h16m57s200ms_stable_change.jpg,references/video-audit/chapters/CH08_perfil_administrativo_cuentas_por_cobrar_y_pagos/detail_crops/CH08-E0028_00h16m57s200ms_DETAIL.jpg,Perfil administrativo / Cuentas por cobrar,"CH08-E0028 @ 00:16:57.200: La misma fila de PIC Ejecución se ve en distintas posiciones del desplazamiento horizontal, incluyendo Total, Colaborador y Empresa.",PIC Ejecución; desplazamiento horizontal; Total; Colaborador; Empresa,"La misma fila de PIC Ejecución se ve en distintas posiciones del desplazamiento horizontal, incluyendo Total, Colaborador y Empresa.",VISIBLE,HIGH,NOT_TESTABLE,Auditoría de evidencia fuente; no se ejecutó comparación funcional de la plataforma en este subencargo de solo lectura.,Evidencia visual revisada individualmente: references/video-audit/chapters/CH08_perfil_administrativo_cuentas_por_cobrar_y_pagos/event_frames/CH08-E0028_00h16m57s200ms_stable_change.jpg; recorte: references/video-audit/chapters/CH08_perfil_administrativo_cuentas_por_cobrar_y_pagos/detail_crops/CH08-E0028_00h16m57s200ms_DETAIL.jpg.
CH08-E0029,00:16:58.000,references/video-audit/chapters/CH08_perfil_administrativo_cuentas_por_cobrar_y_pagos/event_frames/CH08-E0029_00h16m58s000ms_abrupt_change.jpg,references/video-audit/chapters/CH08_perfil_administrativo_cuentas_por_cobrar_y_pagos/detail_crops/CH08-E0029_00h16m58s000ms_DETAIL.jpg,Perfil administrativo / Cuentas por cobrar,"CH08-E0029 @ 00:16:58.000: La misma fila de PIC Ejecución se ve en distintas posiciones del desplazamiento horizontal, incluyendo Total, Colaborador y Empresa.",PIC Ejecución; desplazamiento horizontal; Total; Colaborador; Empresa,"La misma fila de PIC Ejecución se ve en distintas posiciones del desplazamiento horizontal, incluyendo Total, Colaborador y Empresa.",VISIBLE,HIGH,NOT_TESTABLE,Auditoría de evidencia fuente; no se ejecutó comparación funcional de la plataforma en este subencargo de solo lectura.,Evidencia visual revisada individualmente: references/video-audit/chapters/CH08_perfil_administrativo_cuentas_por_cobrar_y_pagos/event_frames/CH08-E0029_00h16m58s000ms_abrupt_change.jpg; recorte: references/video-audit/chapters/CH08_perfil_administrativo_cuentas_por_cobrar_y_pagos/detail_crops/CH08-E0029_00h16m58s000ms_DETAIL.jpg.
